NaN,NaN
185.07,-23.583
185.05,-23.634
185.04,-23.583
185.05,-23.567
185.07,-23.583
NaN,NaN
185.27,-23.383
185.25,-23.424
185.22,-23.383
185.23,-23.183
185.25,-23.155
185.29,-23.183
185.27,-23.383
NaN,NaN
142.66,11.417
142.65,11.414
142.64,11.417
142.65,11.418
142.66,11.417
NaN,3092
359.85,-71.541
359.77,-71.583
359.65,-71.594
359.45,-71.61
359.25,-71.611
359.23,-71.583
359.24,-71.383
359.05,-71.217
358.85,-71.202
358.65,-71.383
358.65,-71.384
358.45,-71.386
358.25,-71.385
358.05,-71.384
357.85,-71.384
357.82,-71.383
357.65,-71.209
357.45,-71.184
357.25,-71.184
357.05,-71.184
356.98,-71.183
356.85,-71.05
356.72,-71.183
356.65,-71.19
356.48,-71.383
356.45,-71.386
356.31,-71.383
356.25,-71.371
356.05,-71.328
355.85,-71.25
355.65,-71.211
355.45,-71.215
355.25,-71.218
355.05,-71.227
354.85,-71.252
354.65,-71.27
354.45,-71.258
354.25,-71.225
354.05,-71.226
354.02,-71.183
354.05,-71.166
354.25,-71.105
354.3,-70.983
354.25,-70.783
354.25,-70.781
354.05,-70.756
353.94,-70.583
353.85,-70.498
353.8,-70.583
353.65,-70.777
353.64,-70.783
353.45,-70.916
353.25,-70.916
353.05,-70.911
352.85,-70.842
352.65,-70.799
352.45,-70.822
352.25,-70.958
352.25,-70.983
352.25,-70.988
352.45,-71.183
352.42,-71.383
352.33,-71.583
352.25,-71.6
352.05,-71.679
351.91,-71.583
351.85,-71.561
351.83,-71.583
351.65,-71.739
351.5,-71.583
351.45,-71.538
351.25,-71.571
351.05,-71.532
350.89,-71.383
350.86,-71.183
350.85,-71.177
350.65,-71.109
350.45,-71.085
350.25,-71.061
350.05,-70.998
350.01,-70.983
349.85,-70.947
349.78,-70.983
349.84,-71.183
349.65,-71.291
349.45,-71.334
349.38,-71.383
349.25,-71.538
349.05,-71.556
348.85,-71.522
348.65,-71.581
348.45,-71.575
348.32,-71.383
348.25,-71.341
348.05,-71.356
348,-71.383
348.05,-71.583
348.05,-71.584
348.25,-71.593
348.45,-71.621
348.65,-71.628
348.85,-71.771
349.05,-71.756
349.07,-71.783
349.06,-71.983
349.05,-71.99
348.85,-72.162
348.65,-72.172
348.45,-72.178
348.25,-72.181
348.05,-72.182
347.85,-72.182
347.65,-72.182
347.45,-72.182
347.25,-72.182
347.05,-72.181
346.85,-72.181
346.65,-72.182
346.45,-72.183
346.25,-72.183
346.05,-72.183
345.85,-72.183
345.65,-72.183
345.45,-72.182
345.25,-72.182
345.05,-72.182
344.85,-72.182
344.85,-72.183
344.65,-72.382
344.45,-72.382
344.25,-72.382
344.05,-72.382
344.05,-72.383
343.85,-72.579
343.65,-72.582
343.45,-72.582
343.25,-72.582
343.05,-72.583
342.85,-72.583
342.65,-72.583
342.45,-72.583
342.45,-72.583
342.25,-72.781
342.05,-72.782
341.85,-72.783
341.65,-72.783
341.45,-72.783
341.25,-72.783
341.05,-72.783
340.85,-72.783
340.65,-72.783
340.65,-72.783
340.45,-72.983
340.45,-72.983
340.25,-73.181
340.05,-73.183
340.05,-73.183
339.85,-73.38
339.65,-73.382
339.65,-73.383
339.45,-73.579
339.45,-73.583
339.25,-73.78
339.05,-73.781
339.05,-73.783
338.85,-73.982
338.85,-73.983
338.65,-74.181
338.45,-74.181
338.25,-74.182
338.05,-74.182
338.04,-74.183
337.85,-74.376
337.65,-74.38
337.45,-74.379
337.25,-74.326
337.11,-74.183
337.05,-74.181
336.85,-74.181
336.65,-74.181
336.45,-74.181
336.25,-74.182
336.05,-74.182
335.85,-74.183
335.65,-74.183
335.45,-74.183
335.25,-74.183
335.25,-74.183
335.05,-74.382
334.85,-74.383
334.65,-74.383
334.65,-74.383
334.65,-74.384
334.85,-74.384
335.05,-74.385
335.25,-74.583
335.23,-74.783
335.25,-74.983
335.25,-74.984
335.45,-75.183
335.25,-75.383
335.05,-75.383
334.85,-75.383
334.65,-75.383
334.45,-75.383
334.45,-75.383
334.25,-75.582
334.05,-75.583
333.85,-75.583
333.65,-75.582
333.45,-75.582
333.25,-75.582
333.05,-75.582
332.85,-75.582
332.85,-75.583
332.85,-75.585
333.05,-75.585
333.25,-75.589
333.44,-75.783
333.45,-75.983
333.25,-76.152
333.05,-76.17
332.85,-76.178
332.65,-76.182
332.65,-76.183
332.45,-76.293
332.25,-76.312
332.05,-76.323
331.85,-76.345
331.65,-76.363
331.45,-76.372
331.25,-76.38
331.05,-76.382
331.05,-76.383
330.85,-76.523
330.65,-76.558
330.45,-76.574
330.25,-76.582
330.25,-76.583
330.05,-76.665
329.85,-76.68
329.65,-76.74
329.45,-76.782
329.45,-76.783
329.25,-76.893
329.05,-76.883
328.85,-76.885
328.65,-76.917
328.45,-76.963
328.35,-76.983
328.25,-77.016
328.05,-77.124
327.85,-77.142
327.65,-77.139
327.45,-77.142
327.25,-77.156
327.05,-77.182
327.05,-77.183
326.85,-77.256
326.65,-77.273
326.45,-77.291
326.25,-77.349
326.21,-77.383
326.05,-77.493
325.85,-77.513
325.65,-77.543
325.45,-77.582
325.45,-77.583
325.25,-77.781
325.25,-77.783
325.05,-77.895
324.85,-77.881
324.65,-77.893
324.45,-77.977
324.44,-77.983
324.25,-78.157
324.05,-78.182
323.85,-78.183
323.65,-78.183
323.45,-78.183
323.45,-78.183
323.25,-78.383
323.05,-78.383
322.85,-78.383
322.65,-78.383
322.45,-78.383
322.25,-78.383
322.05,-78.383
321.85,-78.383
321.65,-78.383
321.45,-78.383
321.25,-78.383
321.05,-78.383
320.85,-78.383
320.65,-78.383
320.45,-78.383
320.25,-78.383
320.05,-78.383
319.85,-78.383
319.65,-78.383
319.45,-78.383
319.25,-78.383
319.05,-78.382
318.85,-78.382
318.65,-78.383
318.45,-78.383
318.25,-78.383
318.05,-78.383
317.85,-78.383
317.65,-78.383
317.45,-78.383
317.25,-78.383
317.05,-78.383
316.85,-78.383
316.65,-78.383
316.45,-78.382
316.25,-78.382
316.05,-78.363
315.85,-78.183
