150.88,-23.03
151.74,-23.03
151.84,-23.02
150.75,-22.95
150.80,-22.95
150.80,-22.93
151.74,-22.87
151.78,-22.83
150.81,-22.80
151.77,-22.80
151.64,-22.79
151.67,-22.75
150.99,-22.73
150.81,-22.70
150.96,-22.66
150.79,-22.63
150.81,-22.63
152.68,-22.62
151.54,-22.61
167.37,-22.58
150.80,-22.57
150.70,-22.55
150.75,-22.53
150.78,-22.53
150.75,-22.52
150.77,-22.52
150.75,-22.50
150.48,-22.48
150.78,-22.48
149.90,-22.47
166.48,-22.47
150.76,-22.45
150.33,-22.43
150.73,-22.43
166.33,-22.42
166.37,-22.42
167.13,-22.42
150.74,-22.41
150.75,-22.41
152.59,-22.41
149.82,-22.39
152.55,-22.39
152.61,-22.39
150.51,-22.38
152.54,-22.38
152.62,-22.38
221.30,-22.37
149.78,-22.36
150.68,-22.36
152.68,-22.36
152.72,-22.36
150.28,-22.35
150.33,-22.35
150.46,-22.35
152.73,-22.35
150.26,-22.34
150.29,-22.34
150.66,-22.34
150.72,-22.34
40.33,-22.33
150.21,-22.33
150.31,-22.33
152.67,-22.33
152.67,-22.33
152.73,-22.33
166.42,-22.33
150.24,-22.32
166.43,-22.32
150.23,-22.31
150.24,-22.31
150.30,-22.31
150.30,-22.31
150.45,-22.31
152.66,-22.31
152.73,-22.30
221.22,-22.30
152.48,-22.29
150.23,-22.28
150.29,-22.28
152.73,-22.28
167.02,-22.28
221.22,-22.28
149.75,-22.27
150.53,-22.27
152.40,-22.27
152.53,-22.27
152.55,-22.27
152.60,-22.27
221.17,-22.27
150.43,-22.25
152.65,-22.25
152.68,-22.25
166.50,-22.25
152.52,-22.24
149.86,-22.23
150.28,-22.23
150.31,-22.23
150.33,-22.23
152.61,-22.23
221.38,-22.23
150.18,-22.22
150.37,-22.22
150.38,-22.22
150.43,-22.22
152.75,-22.22
150.23,-22.21
150.38,-22.21
150.44,-22.21
150.47,-22.21
150.25,-22.20
150.35,-22.20
150.62,-22.20
150.62,-22.20
152.49,-22.20
152.54,-22.20
150.28,-22.19
150.36,-22.19
152.60,-22.19
152.63,-22.19
149.57,-22.18
150.36,-22.18
150.67,-22.18
152.53,-22.18
152.70,-22.18
152.76,-22.18
35.67,-22.17
152.44,-22.17
166.12,-22.17
149.61,-22.16
152.55,-22.16
152.65,-22.16
149.59,-22.15
149.85,-22.15
149.87,-22.15
150.28,-22.15
152.53,-22.15
152.60,-22.15
152.76,-22.15
149.84,-22.14
149.94,-22.14
149.94,-22.13
152.47,-22.13
152.63,-22.13
152.63,-22.13
152.28,-22.12
152.61,-22.12
152.68,-22.12
152.74,-22.12
152.80,-22.12
166.92,-22.12
149.86,-22.11
152.53,-22.11
152.36,-22.10
152.49,-22.10
152.62,-22.10
152.73,-22.10
150.01,-22.09
152.25,-22.09
152.64,-22.09
149.88,-22.08
150.67,-22.08
152.48,-22.08
152.52,-22.08
152.59,-22.08
149.93,-22.07
152.60,-22.07
152.63,-22.07
152.68,-22.07
152.73,-22.07
149.62,-22.06
149.88,-22.06
152.33,-22.06
152.50,-22.06
152.73,-22.06
152.78,-22.06
149.98,-22.05
150.10,-22.05
152.25,-22.05
149.81,-22.04
150.00,-22.04
152.42,-22.04
149.60,-22.03
149.83,-22.03
149.93,-22.03
149.97,-22.03
150.10,-22.03
150.28,-22.03
150.30,-22.03
150.45,-22.03
150.65,-22.03
152.07,-22.03
152.15,-22.03
152.28,-22.03
152.59,-22.03
152.63,-22.03
149.62,-22.02
150.16,-22.02
150.37,-22.02
150.38,-22.02
152.34,-22.02
152.45,-22.02
152.73,-22.02
149.57,-22.01
149.87,-22.01
150.64,-22.01
152.66,-22.01
35.50,-22.00
35.50,-22.00
35.50,-22.00
149.59,-22.00
149.63,-22.00
150.12,-22.00
150.38,-22.00
152.46,-22.00
152.63,-22.00
149.64,-21.99
149.81,-21.99
149.85,-21.99
150.13,-21.99
150.14,-21.99
150.17,-21.99
150.67,-21.99
149.58,-21.98
149.67,-21.98
149.88,-21.98
149.92,-21.98
150.15,-21.98
150.16,-21.98
150.19,-21.98
150.19,-21.98
150.38,-21.98
150.59,-21.98
150.59,-21.98
152.23,-21.98
152.35,-21.98
152.38,-21.98
152.46,-21.98
152.47,-21.98
152.48,-21.98
152.54,-21.98
152.57,-21.98
152.65,-21.98
152.66,-21.98
149.53,-21.97
149.82,-21.97
149.89,-21.97
150.20,-21.97
152.46,-21.97
152.57,-21.97
152.70,-21.97
149.58,-21.96
149.60,-21.96
149.68,-21.96
149.96,-21.96
150.15,-21.96
150.68,-21.96
152.05,-21.96
152.32,-21.96
152.60,-21.96
149.66,-21.95
150.13,-21.95
150.48,-21.95
152.43,-21.95
149.73,-21.94
150.09,-21.94
150.69,-21.94
152.20,-21.94
152.46,-21.94
152.59,-21.94
152.62,-21.94
152.66,-21.94
152.68,-21.94
149.51,-21.93
149.65,-21.93
150.10,-21.93
150.12,-21.93
152.10,-21.93
152.38,-21.93
152.43,-21.93
152.47,-21.93
152.49,-21.93
152.52,-21.93
35.50,-21.92
149.63,-21.92
149.96,-21.92
150.23,-21.92
152.28,-21.92
152.60,-21.92
152.67,-21.92
152.45,-21.91
152.48,-21.91
202.03,-21.91
149.88,-21.90
152.13,-21.90
152.58,-21.90
152.66,-21.90
205.38,-21.90
150.17,-21.89
152.37,-21.89
151.93,-21.88
152.13,-21.88
152.23,-21.88
152.39,-21.88
152.42,-21.88
152.44,-21.88
152.51,-21.88
152.53,-21.88
152.58,-21.88
152.18,-21.87
152.31,-21.87
152.36,-21.87
152.61,-21.87
149.61,-21.86
150.42,-21.86
152.27,-21.86
152.41,-21.86
152.44,-21.86
114.17,-21.85
149.54,-21.85
149.62,-21.85
150.13,-21.85
152.53,-21.85
152.59,-21.85
152.63,-21.85
149.63,-21.84
152.47,-21.84
40.00,-21.83
149.47,-21.83
149.48,-21.83
149.56,-21.83
149.80,-21.83
149.83,-21.83
151.98,-21.83
152.31,-21.83
152.43,-21.83
152.52,-21.83
152.54,-21.83
152.63,-21.83
149.78,-21.82
149.79,-21.82
151.25,-21.82
152.21,-21.82
152.40,-21.82
152.46,-21.82
152.60,-21.82
151.88,-21.81
152.42,-21.81
152.45,-21.81
152.48,-21.81
150.10,-21.80
150.16,-21.80
151.08,-21.80
152.15,-21.80
152.38,-21.80
149.70,-21.79
152.11,-21.79
152.59,-21.79
114.00,-21.78
150.43,-21.78
152.42,-21.78
152.45,-21.78
152.50,-21.78
221.50,-21.78
150.43,-21.77
151.96,-21.77
152.33,-21.77
222.00,-21.77
150.41,-21.76
150.43,-21.76
151.78,-21.76
152.20,-21.76
152.33,-21.76
152.42,-21.76
149.57,-21.75
149.69,-21.75
150.29,-21.75
150.44,-21.75
149.47,-21.74
149.59,-21.74
150.32,-21.74
150.35,-21.74
151.94,-21.74
149.63,-21.73
149.86,-21.73
150.32,-21.73
151.92,-21.73
152.28,-21.73
152.37,-21.73
152.37,-21.73
152.39,-21.73
152.43,-21.73
152.52,-21.73
152.56,-21.73
149.67,-21.72
150.35,-21.72
151.98,-21.72
152.47,-21.72
152.51,-21.72
166.48,-21.72
221.18,-21.72
149.47,-21.71
151.56,-21.71
151.74,-21.71
152.36,-21.71
152.45,-21.71
149.68,-21.70
151.53,-21.70
151.86,-21.70
152.09,-21.70
152.53,-21.70
223.70,-21.70
150.27,-21.69
150.29,-21.69
152.23,-21.69
149.46,-21.68
149.54,-21.68
149.63,-21.68
149.78,-21.68
150.22,-21.68
151.57,-21.68
151.63,-21.68
152.40,-21.68
152.44,-21.68
152.50,-21.68
35.50,-21.67
149.47,-21.67
149.63,-21.67
149.77,-21.67
149.85,-21.67
150.29,-21.67
150.36,-21.67
151.70,-21.67
152.34,-21.67
152.45,-21.67
152.54,-21.67
149.83,-21.66
150.32,-21.66
150.33,-21.66
150.34,-21.66
151.69,-21.66
149.45,-21.65
149.67,-21.65
150.22,-21.65
151.61,-21.65
151.92,-21.65
151.97,-21.65
152.35,-21.65
152.48,-21.65
150.22,-21.64
152.10,-21.64
152.26,-21.64
149.79,-21.63
149.81,-21.63
151.52,-21.63
151.58,-21.63
151.63,-21.63
151.79,-21.63
152.20,-21.63
152.33,-21.63
152.40,-21.63
219.38,-21.63
149.82,-21.62
150.25,-21.62
152.21,-21.62
152.47,-21.62
167.85,-21.62
149.48,-21.61
149.48,-21.61
149.76,-21.61
151.38,-21.61
152.19,-21.61
152.38,-21.61
149.50,-21.60
149.77,-21.60
149.77,-21.60
149.78,-21.60
149.83,-21.60
149.83,-21.60
149.87,-21.60
151.93,-21.60
152.08,-21.60
152.32,-21.60
152.40,-21.60
149.50,-21.59
149.65,-21.59
149.83,-21.59
149.88,-21.59
149.81,-21.58
149.82,-21.58
149.82,-21.58
149.83,-21.58
151.58,-21.58
151.63,-21.58
151.78,-21.58
151.93,-21.58
152.01,-21.58
152.27,-21.58
152.31,-21.58
152.37,-21.58
152.41,-21.58
152.44,-21.58
152.54,-21.58
149.81,-21.57
151.71,-21.57
152.46,-21.57
152.47,-21.57
149.82,-21.56
152.20,-21.56
152.28,-21.56
152.54,-21.56
149.49,-21.55
151.48,-21.55
152.40,-21.55
224.52,-21.55
152.26,-21.54
152.48,-21.54
149.81,-21.53
150.15,-21.53
150.15,-21.53
151.54,-21.53
151.78,-21.53
151.92,-21.53
152.05,-21.53
152.43,-21.53
152.46,-21.53
149.72,-21.52
149.72,-21.52
150.26,-21.52
151.40,-21.52
151.47,-21.52
151.66,-21.52
151.81,-21.52
152.49,-21.52
152.55,-21.52
224.48,-21.52
149.78,-21.51
150.27,-21.51
151.98,-21.51
152.39,-21.51
152.42,-21.51
35.50,-21.50
149.40,-21.50
149.91,-21.50
151.30,-21.50
151.62,-21.50
152.13,-21.50
152.21,-21.50
152.51,-21.50
149.88,-21.49
149.93,-21.49
151.20,-21.49
152.56,-21.49
149.39,-21.48
149.59,-21.48
149.66,-21.48
149.91,-21.48
149.92,-21.48
149.92,-21.48
150.26,-21.48
151.28,-21.48
151.48,-21.48
152.39,-21.48
152.51,-21.48
149.49,-21.47
149.70,-21.47
149.83,-21.47
149.88,-21.47
150.31,-21.47
152.44,-21.47
152.52,-21.47
149.72,-21.46
149.87,-21.46
151.68,-21.46
151.86,-21.46
149.46,-21.45
149.71,-21.45
151.58,-21.45
151.92,-21.45
152.41,-21.45
152.46,-21.45
223.53,-21.45
149.83,-21.44
152.12,-21.44
149.34,-21.43
149.49,-21.43
149.81,-21.43
149.82,-21.43
151.42,-21.43
151.97,-21.43
152.34,-21.43
152.41,-21.43
152.53,-21.43
152.58,-21.43
149.57,-21.42
149.60,-21.42
151.64,-21.42
151.79,-21.42
152.45,-21.42
152.48,-21.42
149.33,-21.41
152.37,-21.41
151.33,-21.40
151.42,-21.40
151.68,-21.40
151.90,-21.40
152.21,-21.40
152.26,-21.40
152.51,-21.40
149.32,-21.39
149.80,-21.39
150.98,-21.39
151.28,-21.39
149.32,-21.38
151.25,-21.38
151.43,-21.38
151.67,-21.38
151.69,-21.38
151.71,-21.38
151.86,-21.38
152.03,-21.38
152.30,-21.38
152.48,-21.38
152.50,-21.38
152.53,-21.38
149.66,-21.37
149.83,-21.37
151.37,-21.37
152.14,-21.37
152.28,-21.37
151.48,-21.36
152.42,-21.36
152.48,-21.36
152.52,-21.36
151.73,-21.35
152.17,-21.35
152.25,-21.35
152.35,-21.35
150.78,-21.34
151.07,-21.34
151.28,-21.34
151.63,-21.34
151.83,-21.34
152.18,-21.34
152.23,-21.34
152.34,-21.34
152.55,-21.34
149.33,-21.33
149.67,-21.33
149.69,-21.33
151.12,-21.33
151.17,-21.33
151.60,-21.33
151.64,-21.33
151.70,-21.33
152.32,-21.33
152.40,-21.33
152.58,-21.33
152.48,-21.32
223.37,-21.32
150.94,-21.31
151.56,-21.31
152.05,-21.31
152.07,-21.31
152.44,-21.31
149.64,-21.30
151.21,-21.30
152.23,-21.30
152.60,-21.30
223.27,-21.30
149.31,-21.29
151.11,-21.29
151.68,-21.29
149.28,-21.28
149.63,-21.28
150.93,-21.28
152.31,-21.28
152.33,-21.28
200.32,-21.28
200.32,-21.28
149.27,-21.27
151.38,-21.27
151.93,-21.27
200.32,-21.27
200.32,-21.27
150.92,-21.26
151.13,-21.26
151.18,-21.26
151.56,-21.26
152.28,-21.26
200.32,-21.26
150.90,-21.25
151.30,-21.25
151.67,-21.25
200.27,-21.25
200.32,-21.25
151.40,-21.24
151.69,-21.24
151.84,-21.24
152.47,-21.24
152.52,-21.24
150.77,-21.23
150.88,-21.23
151.55,-21.23
151.98,-21.23
152.42,-21.23
152.54,-21.23
152.56,-21.23
158.93,-21.23
150.79,-21.22
151.01,-21.22
151.19,-21.22
151.41,-21.22
151.53,-21.22
152.02,-21.22
152.13,-21.22
152.24,-21.22
152.49,-21.22
200.18,-21.22
200.23,-21.22
200.30,-21.22
151.55,-21.21
151.58,-21.21
151.83,-21.21
151.99,-21.21
152.50,-21.21
152.54,-21.21
150.83,-21.20
151.22,-21.20
151.28,-21.20
152.09,-21.20
152.31,-21.20
152.52,-21.20
152.59,-21.20
200.22,-21.20
200.22,-21.20
200.27,-21.20
149.25,-21.19
150.88,-21.19
150.93,-21.19
152.33,-21.19
149.22,-21.18
149.27,-21.18
150.67,-21.18
151.04,-21.18
151.37,-21.18
151.43,-21.18
151.56,-21.18
151.83,-21.18
152.30,-21.18
152.37,-21.18
152.40,-21.18
152.46,-21.18
152.52,-21.18
152.58,-21.18
149.27,-21.17
150.93,-21.17
151.69,-21.17
151.80,-21.17
152.15,-21.17
152.19,-21.17
152.20,-21.17
152.25,-21.17
152.48,-21.17
152.61,-21.17
184.80,-21.17
149.24,-21.16
150.85,-21.16
151.56,-21.16
152.31,-21.16
184.78,-21.16
149.29,-21.15
149.95,-21.15
151.30,-21.15
151.71,-21.15
151.76,-21.15
151.78,-21.15
150.86,-21.14
151.18,-21.14
151.35,-21.14
152.18,-21.14
152.43,-21.14
152.50,-21.14
152.53,-21.14
152.54,-21.14
149.24,-21.13
150.48,-21.13
150.76,-21.13
150.79,-21.13
150.83,-21.13
151.08,-21.13
151.13,-21.13
151.21,-21.13
151.23,-21.13
151.58,-21.13
151.78,-21.13
152.47,-21.13
152.48,-21.13
164.70,-21.13
184.80,-21.13
55.50,-21.12
149.15,-21.12
150.24,-21.12
150.90,-21.12
151.00,-21.12
151.76,-21.12
152.32,-21.12
152.39,-21.12
152.52,-21.12
152.63,-21.12
152.66,-21.12
152.78,-21.12
184.82,-21.12
184.85,-21.12
149.96,-21.11
151.47,-21.11
151.73,-21.11
152.08,-21.11
152.31,-21.11
152.55,-21.11
55.23,-21.10
149.25,-21.10
149.93,-21.10
151.24,-21.10
151.72,-21.10
152.16,-21.10
152.17,-21.10
152.20,-21.10
152.22,-21.10
152.26,-21.10
152.35,-21.10
152.48,-21.10
184.87,-21.10
149.24,-21.09
150.78,-21.09
152.14,-21.09
55.22,-21.08
150.45,-21.08
150.83,-21.08
151.08,-21.08
151.37,-21.08
151.62,-21.08
151.64,-21.08
151.67,-21.08
151.69,-21.08
152.20,-21.08
152.23,-21.08
152.28,-21.08
152.50,-21.08
152.53,-21.08
184.85,-21.08
184.98,-21.08
150.26,-21.07
151.44,-21.07
152.19,-21.07
152.23,-21.07
152.46,-21.07
167.58,-21.07
149.30,-21.06
150.69,-21.06
150.78,-21.06
152.55,-21.06
152.56,-21.06
184.68,-21.06
55.20,-21.05
150.51,-21.05
151.38,-21.05
151.58,-21.05
152.07,-21.05
152.21,-21.05
149.19,-21.04
151.15,-21.04
151.28,-21.04
151.41,-21.04
151.42,-21.04
151.48,-21.04
151.50,-21.04
151.56,-21.04
151.57,-21.04
152.63,-21.04
149.55,-21.03
150.08,-21.03
150.38,-21.03
150.87,-21.03
150.93,-21.03
151.11,-21.03
151.33,-21.03
152.08,-21.03
152.09,-21.03
152.32,-21.03
152.58,-21.03
184.88,-21.03
185.03,-21.03
149.90,-21.02
150.52,-21.02
150.61,-21.02
151.17,-21.02
151.42,-21.02
152.20,-21.02
152.23,-21.02
184.77,-21.02
151.45,-21.01
151.56,-21.01
152.49,-21.01
55.22,-21.00
152.11,-21.00
152.47,-21.00
152.53,-21.00
184.80,-21.00
185.00,-21.00
149.15,-20.99
149.78,-20.99
149.80,-20.99
150.53,-20.99
151.30,-20.99
151.48,-20.99
152.08,-20.99
152.39,-20.99
150.95,-20.98
151.33,-20.98
151.35,-20.98
152.06,-20.98
150.92,-20.97
151.25,-20.97
151.41,-20.97
152.15,-20.97
150.08,-20.96
151.18,-20.96
151.36,-20.96
152.28,-20.96
149.74,-20.95
150.66,-20.95
152.25,-20.95
152.28,-20.95
149.45,-20.94
149.48,-20.94
150.53,-20.94
151.32,-20.94
152.07,-20.94
149.39,-20.93
149.40,-20.93
149.41,-20.93
149.42,-20.93
149.43,-20.93
149.47,-20.93
151.21,-20.93
151.24,-20.93
152.07,-20.93
152.18,-20.93
149.06,-20.92
149.35,-20.92
149.38,-20.92
149.39,-20.92
151.04,-20.92
149.43,-20.91
149.44,-20.91
150.03,-20.91
150.63,-20.91
149.03,-20.90
151.18,-20.90
167.33,-20.90
148.99,-20.89
150.96,-20.89
151.20,-20.89
151.97,-20.89
148.96,-20.88
151.07,-20.88
151.31,-20.88
148.94,-20.87
149.24,-20.87
149.60,-20.87
150.98,-20.87
151.19,-20.87
151.25,-20.87
150.38,-20.86
148.92,-20.85
149.28,-20.85
151.23,-20.85
151.33,-20.85
148.93,-20.84
148.84,-20.83
148.88,-20.83
148.90,-20.83
148.90,-20.83
149.30,-20.83
150.38,-20.83
151.00,-20.83
149.27,-20.82
151.00,-20.82
148.88,-20.81
149.28,-20.81
149.31,-20.81
150.90,-20.81
151.07,-20.81
151.09,-20.81
150.45,-20.80
150.82,-20.80
151.17,-20.80
178.75,-20.80
148.85,-20.79
148.88,-20.79
148.85,-20.78
149.26,-20.78
149.40,-20.78
150.48,-20.78
150.89,-20.78
151.20,-20.78
165.27,-20.78
148.79,-20.77
149.28,-20.77
149.43,-20.77
149.61,-20.77
150.91,-20.77
150.95,-20.77
151.20,-20.77
149.28,-20.76
148.79,-20.75
149.16,-20.75
149.22,-20.75
151.02,-20.75
149.47,-20.74
149.48,-20.74
148.78,-20.73
149.15,-20.73
149.15,-20.73
149.23,-20.73
149.23,-20.73
150.93,-20.73
151.15,-20.73
150.40,-20.72
150.47,-20.72
150.82,-20.72
151.12,-20.72
151.15,-20.72
165.22,-20.72
149.14,-20.71
150.18,-20.71
150.77,-20.71
148.74,-20.70
149.20,-20.70
149.21,-20.70
150.83,-20.70
151.00,-20.70
151.07,-20.70
148.76,-20.69
149.13,-20.69
149.13,-20.69
149.19,-20.69
151.03,-20.69
151.08,-20.69
148.76,-20.68
149.09,-20.68
149.10,-20.68
149.14,-20.68
149.14,-20.68
149.17,-20.68
149.19,-20.68
150.23,-20.68
150.78,-20.68
150.87,-20.68
150.98,-20.68
151.01,-20.68
151.08,-20.68
115.30,-20.67
149.16,-20.67
150.47,-20.67
150.70,-20.67
217.50,-20.67
148.94,-20.66
149.07,-20.66
149.15,-20.66
150.29,-20.66
151.03,-20.66
148.73,-20.65
149.08,-20.65
149.23,-20.65
150.73,-20.65
150.98,-20.65
216.77,-20.65
149.05,-20.64
150.37,-20.64
150.76,-20.64
151.03,-20.64
148.73,-20.63
149.07,-20.63
149.08,-20.63
150.47,-20.63
150.73,-20.63
150.80,-20.63
150.91,-20.63
150.96,-20.63
150.99,-20.63
185.40,-20.63
148.88,-20.62
149.07,-20.62
149.18,-20.62
150.86,-20.62
151.00,-20.62
148.88,-20.60
149.12,-20.60
149.18,-20.60
150.38,-20.60
150.44,-20.60
150.77,-20.60
149.17,-20.59
150.87,-20.59
115.45,-20.58
116.92,-20.58
116.92,-20.58
148.86,-20.58
149.12,-20.58
150.12,-20.58
150.74,-20.58
150.84,-20.58
166.37,-20.58
185.45,-20.58
150.05,-20.57
150.56,-20.57
150.78,-20.57
150.83,-20.57
184.60,-20.57
184.62,-20.57
149.93,-20.56
150.73,-20.56
148.72,-20.55
148.87,-20.55
149.08,-20.55
149.13,-20.55
149.83,-20.55
150.75,-20.55
151.00,-20.55
151.08,-20.55
57.53,-20.54
148.93,-20.54
149.12,-20.54
149.75,-20.54
149.95,-20.54
151.02,-20.54
148.93,-20.53
148.95,-20.53
149.08,-20.53
149.08,-20.53
150.38,-20.53
150.76,-20.53
150.80,-20.53
57.41,-20.52
148.80,-20.52
150.24,-20.52
150.72,-20.52
150.87,-20.52
185.25,-20.52
148.82,-20.51
149.07,-20.51
149.08,-20.51
57.36,-20.50
148.93,-20.50
148.98,-20.50
149.06,-20.50
150.63,-20.50
150.83,-20.50
178.58,-20.50
185.22,-20.50
185.42,-20.50
149.09,-20.49
149.09,-20.49
149.11,-20.49
148.90,-20.48
149.03,-20.48
149.05,-20.48
149.05,-20.48
149.06,-20.48
149.07,-20.48
149.12,-20.48
150.14,-20.48
150.21,-20.48
150.29,-20.48
150.72,-20.48
150.86,-20.48
57.30,-20.47
149.03,-20.47
149.04,-20.47
149.06,-20.47
149.10,-20.47
149.13,-20.47
150.92,-20.47
185.43,-20.47
149.08,-20.46
149.08,-20.46
57.33,-20.45
149.01,-20.45
149.03,-20.45
150.24,-20.45
185.27,-20.45
149.08,-20.44
149.10,-20.44
150.74,-20.44
57.34,-20.43
148.84,-20.43
148.85,-20.43
148.87,-20.43
149.01,-20.43
149.02,-20.43
149.03,-20.43
149.03,-20.43
149.04,-20.43
150.72,-20.43
57.36,-20.42
57.72,-20.42
148.86,-20.42
149.07,-20.42
150.90,-20.42
150.93,-20.42
217.50,-20.42
57.71,-20.41
149.01,-20.41
150.20,-20.41
150.23,-20.41
57.35,-20.40
149.03,-20.40
150.13,-20.40
150.58,-20.40
150.62,-20.40
57.72,-20.39
148.86,-20.39
57.35,-20.38
148.83,-20.38
148.85,-20.38
148.88,-20.38
148.88,-20.38
148.97,-20.38
150.60,-20.38
150.68,-20.38
150.76,-20.38
150.85,-20.38
166.17,-20.38
57.33,-20.37
148.85,-20.37
150.07,-20.37
150.86,-20.37
185.37,-20.37
148.84,-20.36
148.96,-20.36
148.99,-20.36
149.00,-20.36
149.03,-20.36
150.81,-20.36
57.79,-20.35
148.93,-20.35
149.00,-20.35
149.00,-20.35
150.06,-20.35
150.09,-20.35
150.13,-20.35
150.20,-20.35
150.58,-20.35
150.71,-20.35
164.57,-20.35
185.27,-20.35
185.32,-20.35
185.45,-20.35
148.97,-20.34
150.65,-20.34
57.37,-20.33
57.37,-20.33
116.33,-20.33
148.85,-20.33
148.86,-20.33
150.58,-20.33
150.71,-20.33
181.63,-20.33
184.58,-20.33
57.78,-20.32
57.82,-20.32
148.80,-20.32
148.87,-20.32
148.93,-20.32
149.04,-20.32
150.66,-20.32
148.81,-20.31
148.83,-20.31
